# Time 	 GP Component 	 Full model (GP + Keplerian) 	 model1down 	 model1up 	 model2down 	 model2up 	 model3down 	 model3up
2459600.1393137239 	 0.0000000000 	 -22.4443060192 	 -24.2396655108 	 -20.7017207094 	 -26.2294172652 	 -18.8121722783 	 -27.5869534438 	 -17.5512100303
2459600.3445189293 	 0.0000000000 	 -20.9946888647 	 -22.8854812958 	 -19.1301236057 	 -24.8668328649 	 -17.0298104436 	 -26.2741271774 	 -15.3700062082
2459600.5497241342 	 0.0000000000 	 -17.4809167779 	 -19.7246793194 	 -15.0498349507 	 -22.0008873198 	 -12.2044313806 	 -23.7197921763 	 -10.0384771706
2459600.7549293395 	 0.0000000000 	 -12.2217660843 	 -14.9752534035 	 -9.2419629669 	 -17.7520104394 	 -5.8038523460 	 -19.6073765192 	 -3.3308318647
2459600.9601345449 	 0.0000000000 	 -5.7511254072 	 -8.9030947177 	 -2.4089636008 	 -12.1670843155 	 1.1873818292 	 -14.4827731533 	 3.5280194466
2459601.1653397498 	 0.0000000000 	 1.4314180521 	 -1.9428342238 	 4.7297464996 	 -5.4997337514 	 8.0930168951 	 -8.1306776096 	 10.3140547892
2459601.3705449551 	 0.0000000000 	 8.6264457767 	 5.4249702137 	 11.6046486494 	 1.8230664611 	 14.4065883740 	 -0.8290021375 	 16.4597286830
2459601.5757501605 	 0.0000000000 	 15.1268024566 	 12.4405500888 	 17.5394187414 	 9.1655746386 	 19.9666522403 	 6.5963829462 	 21.5487800183
2459601.7809553654 	 0.0000000000 	 20.1806238694 	 18.0962070315 	 22.1326973285 	 15.6174585452 	 24.1112690493 	 13.6176072154 	 25.6125326751
2459601.9861605708 	 0.0000000000 	 23.0981378612 	 21.2584038222 	 24.9630378026 	 19.1929747695 	 27.0614553317 	 17.7638308256 	 28.7238189197
2459602.1913657761 	 0.0000000000 	 23.2813887206 	 21.0881018303 	 25.6088118250 	 18.8127275039 	 28.2243356375 	 17.1580467960 	 29.9652621179
2459602.3965709810 	 0.0000000000 	 20.3172258070 	 17.7572115933 	 23.0766935927 	 14.9756907930 	 26.3008557512 	 13.1750929615 	 28.4585628005
2459602.6017761864 	 0.0000000000 	 14.4601805326 	 11.5775598528 	 17.3605234827 	 8.4840118373 	 20.7587310049 	 6.5166185350 	 23.0482959650
2459602.8069813917 	 0.0000000000 	 6.3807533279 	 3.4419618193 	 9.3880728797 	 0.1624601906 	 12.6896027638 	 -1.9640406146 	 15.0605569390
2459603.0121865966 	 0.0000000000 	 -2.4729123781 	 -5.5478372442 	 0.5597452119 	 -8.8498397357 	 3.6767358437 	 -11.1835464673 	 6.3172535282
2459603.2173918020 	 0.0000000000 	 -10.6580668015 	 -13.7099112966 	 -7.7664762475 	 -16.9859600941 	 -4.8271371853 	 -19.2659327162 	 -2.2350292009
2459603.4225970074 	 0.0000000000 	 -17.1565159518 	 -19.8324419668 	 -14.5069194347 	 -22.7814344348 	 -11.8542900211 	 -24.9371435753 	 -9.6821009290
2459603.6278022123 	 0.0000000000 	 -21.1252784910 	 -23.3450064246 	 -18.9928268109 	 -25.8281218430 	 -16.7464476788 	 -27.4269069213 	 -15.0123784318
2459603.8330074176 	 0.0000000000 	 -22.4643752441 	 -24.2546132580 	 -20.6937932683 	 -26.3103196011 	 -18.7795262599 	 -27.7462744208 	 -17.4733666595
2459604.0382126230 	 0.0000000000 	 -21.2789582960 	 -23.1322442697 	 -19.4399861070 	 -25.1008020284 	 -17.4158782354 	 -26.5351160448 	 -15.8205342147
2459604.2434178279 	 0.0000000000 	 -17.9922469098 	 -20.1691522359 	 -15.6239693887 	 -22.4133735220 	 -12.8326598922 	 -24.0894245248 	 -10.7351412046
2459604.4486230332 	 0.0000000000 	 -12.9083691665 	 -15.6296152138 	 -9.9732842112 	 -18.3442641258 	 -6.5618604135 	 -20.1483552559 	 -4.0772678818
2459604.6538282386 	 0.0000000000 	 -6.5723551676 	 -9.6865924462 	 -3.2159826318 	 -12.8872437306 	 0.4554332774 	 -15.1992478727 	 2.7672535642
2459604.8590334435 	 0.0000000000 	 0.5694077176 	 -2.8363720874 	 3.9170012945 	 -6.3542437764 	 7.3554671914 	 -8.9695489238 	 9.5615545305
2459605.0642386489 	 0.0000000000 	 7.8039845824 	 4.5290426620 	 10.8567367838 	 0.8651127034 	 13.7586426810 	 -1.7609530229 	 15.8412587567
2459605.2694438542 	 0.0000000000 	 14.4139391378 	 11.6535415395 	 16.9269960280 	 8.3008117682 	 19.3739516921 	 5.5983867196 	 21.0661852004
2459605.4746490591 	 0.0000000000 	 19.6867543733 	 17.5254282009 	 21.6891365957 	 14.9086268388 	 23.7013339118 	 12.8246554714 	 25.1482270064
2459605.6798542645 	 0.0000000000 	 22.8810758338 	 21.0534789832 	 24.7136121147 	 18.9728656001 	 26.7886498096 	 17.5515650774 	 28.3744774875
2459605.8850594698 	 0.0000000000 	 23.4200951926 	 21.2729082585 	 25.6809119643 	 19.0330414200 	 28.2159659655 	 17.5073247772 	 29.9368681302
2459606.0902646747 	 0.0000000000 	 20.8243154082 	 18.2847866977 	 23.5747486893 	 15.5484356625 	 26.6999802048 	 13.7426620714 	 28.8177731425
2459606.2954698801 	 0.0000000000 	 15.2760516469 	 12.4031467563 	 18.2170940392 	 9.3251578443 	 21.5831626615 	 7.3165408248 	 23.9472062585
2459606.5006750855 	 0.0000000000 	 7.3910906047 	 4.4347843726 	 10.4260160005 	 1.1126366525 	 13.7904454714 	 -0.9783015461 	 16.0035717382
2459606.7058802904 	 0.0000000000 	 -1.4433830755 	 -4.5235323416 	 1.6196101049 	 -7.8302920251 	 4.8108806154 	 -10.2216360189 	 7.4568872646
2459606.9110854957 	 0.0000000000 	 -9.7744354768 	 -12.8680068264 	 -6.8349368282 	 -16.1138364850 	 -3.8273503962 	 -18.4491894560 	 -1.1771120673
2459607.1162907011 	 0.0000000000 	 -16.5112359485 	 -19.2603259994 	 -13.8022009246 	 -22.2704456461 	 -11.0874265588 	 -24.4291500095 	 -8.7847853726
2459607.3214959060 	 0.0000000000 	 -20.8045683711 	 -23.0878031375 	 -18.5966929774 	 -25.6100792967 	 -16.3007005422 	 -27.2904851937 	 -14.5044651827
2459607.5267011113 	 0.0000000000 	 -22.4477854945 	 -24.2573785337 	 -20.6486019199 	 -26.3648612878 	 -18.7179102834 	 -27.8024465245 	 -17.3818043322
2459607.7319063167 	 0.0000000000 	 -21.5366658964 	 -23.3488456244 	 -19.7203126922 	 -25.3245507329 	 -17.7367829868 	 -26.7635543038 	 -16.3203002184
2459607.9371115216 	 0.0000000000 	 -18.4820282260 	 -20.6181393352 	 -16.1719395635 	 -22.8370520431 	 -13.4385295507 	 -24.4235893299 	 -11.3527400609
2459608.1423167270 	 0.0000000000 	 -13.5861627760 	 -16.2498861865 	 -10.6763917886 	 -18.8791864554 	 -7.2981928334 	 -20.7326107858 	 -4.8404937774
2459608.3475219323 	 0.0000000000 	 -7.3592379573 	 -10.4721371184 	 -4.0158446079 	 -13.5699638893 	 -0.3271425443 	 -15.8909879121 	 1.9942339087
2459608.5527271372 	 0.0000000000 	 -0.2870217270 	 -3.6968653457 	 3.0939785034 	 -7.2403226352 	 6.6070820820 	 -9.7749940465 	 8.8961174612
2459608.7579323426 	 0.0000000000 	 6.9671487043 	 3.6493529799 	 10.1031637732 	 -0.0459561304 	 13.1068160481 	 -2.6594110006 	 15.1801072524
2459608.9631375480 	 0.0000000000 	 13.6913943091 	 10.8214736224 	 16.2961257182 	 7.4525201421 	 18.7996446954 	 4.6428934645 	 20.5048549756
2459609.1683427528 	 0.0000000000 	 19.1607631626 	 16.9280699180 	 21.2049157979 	 14.1973273777 	 23.2636437385 	 11.9756481019 	 24.7585099645
2459609.3735479582 	 0.0000000000 	 22.6295054998 	 20.7983302984 	 24.4641810727 	 18.7207736040 	 26.4636004451 	 17.2194386000 	 28.0186317457
2459609.5787531636 	 0.0000000000 	 23.5236913888 	 21.4196708381 	 25.7095498693 	 19.2257125839 	 28.1827224214 	 17.7425186458 	 29.9042342554
2459609.7839583685 	 0.0000000000 	 21.3058197757 	 18.7745208104 	 23.9896359777 	 16.0848911865 	 27.0861877556 	 14.2605619416 	 29.1003591699
2459609.9891635738 	 0.0000000000 	 16.0665852158 	 13.2025898980 	 19.0165494308 	 10.1451951656 	 22.3852199682 	 8.1395795055 	 24.7265443760
2459610.1943687792 	 0.0000000000 	 8.4084677379 	 5.4105110133 	 11.4296030883 	 2.0754904110 	 14.8389377493 	 -0.0405124031 	 17.1283110141
2459610.3995739841 	 0.0000000000 	 -0.4109864201 	 -3.4968769840 	 2.6891678835 	 -6.7885901618 	 5.9573790428 	 -9.1885519615 	 8.5371990735
2459610.6047791895 	 0.0000000000 	 -8.8558469204 	 -11.9666742747 	 -5.8705023071 	 -15.2780054875 	 -2.7389909343 	 -17.6402491549 	 -0.1828233480
2459610.8099843948 	 0.0000000000 	 -15.8283806548 	 -18.6505407077 	 -13.0772343326 	 -21.7254605234 	 -10.3136791290 	 -23.9155906935 	 -7.9157424745
2459611.0151895997 	 0.0000000000 	 -20.4422308734 	 -22.7772257146 	 -18.1584413166 	 -25.3439791757 	 -15.8131430105 	 -27.0566262008 	 -13.9108006056
2459611.2203948051 	 0.0000000000 	 -22.3862095945 	 -24.2407389228 	 -20.5523550555 	 -26.3724714635 	 -18.5486843950 	 -27.8734709417 	 -17.1897297999
2459611.4256000104 	 0.0000000000 	 -21.7658593393 	 -23.5484072298 	 -19.9632120698 	 -25.4988362965 	 -18.0377500646 	 -26.9136843699 	 -16.6961682823
2459611.6308052153 	 0.0000000000 	 -18.9318160272 	 -21.0379077553 	 -16.6967564586 	 -23.2128892387 	 -14.0366289571 	 -24.7855086651 	 -12.0131151238
2459611.8360104207 	 0.0000000000 	 -14.2417652041 	 -16.8564483862 	 -11.3669892198 	 -19.4057415039 	 -8.0170256452 	 -21.2911472773 	 -5.6161187717
2459612.0412156261 	 0.0000000000 	 -8.1478703874 	 -11.2349486678 	 -4.8067912875 	 -14.3064085298 	 -1.1177099843 	 -16.5860640658 	 1.2563411866
2459612.2464208310 	 0.0000000000 	 -1.1331816850 	 -4.5575531816 	 2.2810602395 	 -8.0866080718 	 5.8604424013 	 -10.6393748069 	 8.1440735112
2459612.4516260363 	 0.0000000000 	 6.1289577872 	 2.7617634407 	 9.3218670804 	 -0.9606607107 	 12.4131244217 	 -3.6110869719 	 14.5142340658
2459612.6568312417 	 0.0000000000 	 12.9507378043 	 9.9789270315 	 15.6368994022 	 6.5561780630 	 18.2122492716 	 3.7195299766 	 19.9738587974
2459612.8620364466 	 0.0000000000 	 18.6100535360 	 16.2813867785 	 20.7083648632 	 13.4366574663 	 22.8313548635 	 11.1488561924 	 24.3317223453
2459613.0672416519 	 0.0000000000 	 22.3502382172 	 20.4915709400 	 24.1613442508 	 18.3629079093 	 26.1596577986 	 16.8211106004 	 27.7379108452
2459613.2724468573 	 0.0000000000 	 23.5714284583 	 21.5200854802 	 25.6812788877 	 19.3647795031 	 28.1018653123 	 17.9115385961 	 29.8334269557
2459613.4776520622 	 0.0000000000 	 21.7240841463 	 19.2335529987 	 24.3808834780 	 16.6040844752 	 27.4100639435 	 14.7978350810 	 29.3477608776
2459613.6828572676 	 0.0000000000 	 16.8171800934 	 13.9701665593 	 19.7755376701 	 10.9326779786 	 23.1639354089 	 8.9100808778 	 25.5036666153
2459613.8880624725 	 0.0000000000 	 9.4078234467 	 6.3821550842 	 12.4415491172 	 3.0677315679 	 15.8978037089 	 0.8925683851 	 18.0850689061
2459614.0932676778 	 0.0000000000 	 0.6290639146 	 -2.4660357319 	 3.7675335031 	 -5.8020745628 	 7.0793200281 	 -8.1903591718 	 9.6088159446
2459614.2984728832 	 0.0000000000 	 -7.9311331438 	 -11.0787015148 	 -4.8836043871 	 -14.4199041142 	 -1.7155895553 	 -16.7445106462 	 0.8764908510
2459614.5036780881 	 0.0000000000 	 -15.1212289294 	 -18.0090901600 	 -12.3071634779 	 -21.1396611043 	 -9.4777269472 	 -23.3768114542 	 -6.9969782543
2459614.7088832934 	 0.0000000000 	 -20.0402811060 	 -22.4347734985 	 -17.6840479455 	 -25.0961835363 	 -15.2195825321 	 -26.8905271880 	 -13.3151988239
2459614.9140884988 	 0.0000000000 	 -22.2944448271 	 -24.1888342460 	 -20.4154135947 	 -26.3433348308 	 -18.3813765790 	 -27.9300950496 	 -16.9559149720
2459615.1192937037 	 0.0000000000 	 -21.9553566438 	 -23.7316574413 	 -20.1761575580 	 -25.6673265686 	 -18.3005434343 	 -27.0610874923 	 -16.9514813837
2459615.3244989091 	 0.0000000000 	 -19.3640322640 	 -21.4301916261 	 -17.2035592316 	 -23.5652647942 	 -14.6264898464 	 -25.1341793722 	 -12.6381831256
2459615.5297041144 	 0.0000000000 	 -14.8716594615 	 -17.4422026454 	 -12.0446240567 	 -19.9284757663 	 -8.7622192455 	 -21.7705746656 	 -6.3375669482
2459615.7349093193 	 0.0000000000 	 -8.9126161704 	 -11.9673855254 	 -5.5871445725 	 -14.9843296221 	 -1.8897116891 	 -17.2076090898 	 0.4616263169
2459615.9401145247 	 0.0000000000 	 -1.9842467416 	 -5.4025530092 	 1.4596622065 	 -8.9014327570 	 5.0898173654 	 -11.3874062134 	 7.4492079181
2459616.1453197300 	 0.0000000000 	 5.2826354060 	 1.8615809164 	 8.5610995774 	 -1.8673822284 	 11.7059451977 	 -4.5123171559 	 13.8979773768
2459616.3505249349 	 0.0000000000 	 12.2007767918 	 9.1282807895 	 14.9659373397 	 5.6344913346 	 17.6197042512 	 2.7619820856 	 19.4478272110
2459616.5557301403 	 0.0000000000 	 18.0395522537 	 15.6126305924 	 20.2070883150 	 12.6655326332 	 22.3785045974 	 10.2391603340 	 23.8987048607
2459616.7609353457 	 0.0000000000 	 22.0297603294 	 20.1203650024 	 23.8494351286 	 17.9648843874 	 25.8176498426 	 16.2420198930 	 27.3936348665
2459616.9661405506 	 0.0000000000 	 23.5691693589 	 21.5764173688 	 25.6235075939 	 19.4276829626 	 27.9927024947 	 17.9969590465 	 29.6251159263
2459617.1713457559 	 0.0000000000 	 22.0993618331 	 19.6574767880 	 24.7253457003 	 17.0687564049 	 27.6517940975 	 15.2694865586 	 29.6000615674
2459617.3765509613 	 0.0000000000 	 17.5373345783 	 14.7130585518 	 20.4839065543 	 11.7069645816 	 23.8447198584 	 9.6705208107 	 26.1324897189
2459617.5817561662 	 0.0000000000 	 10.3896457067 	 7.3194474148 	 13.4086728434 	 4.0028481185 	 16.8877356796 	 1.8212772711 	 19.0702522065
2459617.7869613715 	 0.0000000000 	 1.6754898852 	 -1.4379091535 	 4.8231499585 	 -4.8283313193 	 8.1911878931 	 -7.1706761000 	 10.7212265722
2459617.9921665769 	 0.0000000000 	 -6.9652680508 	 -10.1536347223 	 -3.8987981104 	 -13.5644494236 	 -0.6697492810 	 -15.8413927232 	 1.9643276452
2459618.1973717818 	 0.0000000000 	 -14.3833771301 	 -17.3402240349 	 -11.5182588511 	 -20.5372651067 	 -8.5871397132 	 -22.7229434822 	 -6.0096132701
2459618.4025769872 	 0.0000000000 	 -19.5978909934 	 -22.0670664437 	 -17.1632342224 	 -24.7804835135 	 -14.6313464925 	 -26.6171445944 	 -12.5926562941
2459618.6077821925 	 0.0000000000 	 -22.1591677223 	 -24.1212022507 	 -20.2482819834 	 -26.3003769671 	 -18.1437444940 	 -27.8913910039 	 -16.6143822587
2459618.8129873974 	 0.0000000000 	 -22.1163903550 	 -23.8833675759 	 -20.3499488373 	 -25.8180327718 	 -18.5125693555 	 -27.2233185790 	 -17.2009985445
2459619.0181926028 	 0.0000000000 	 -19.7745785677 	 -21.7917298994 	 -17.6824547106 	 -23.9029372867 	 -15.1761172805 	 -25.4234193057 	 -13.2800799568
2459619.2233978081 	 0.0000000000 	 -15.4752210402 	 -18.0024397547 	 -12.7119728960 	 -20.4350696860 	 -9.4670067758 	 -22.2484743186 	 -7.0477287168
2459619.4286030130 	 0.0000000000 	 -9.6735446750 	 -12.7018211184 	 -6.3827326512 	 -15.6896341626 	 -2.6497396067 	 -17.8619727049 	 -0.2492711746
2459619.6338082184 	 0.0000000000 	 -2.8300417774 	 -6.2325605625 	 0.6449336275 	 -9.7215613202 	 4.2890926837 	 -12.2001123382 	 6.7521633726
2459619.8390134238 	 0.0000000000 	 4.4502365326 	 0.9643714459 	 7.7562691453 	 -2.7750676028 	 11.0016739314 	 -5.4869717635 	 13.2211280852
2459620.0442186287 	 0.0000000000 	 11.4303650410 	 8.2674154268 	 14.2936577700 	 4.7081070001 	 17.0069054544 	 1.8921932376 	 18.8577020081
2459620.2494238340 	 0.0000000000 	 17.4268587107 	 14.9215321780 	 19.6779471610 	 11.8474079223 	 21.9199701477 	 9.2711294731 	 23.4472462111
2459620.4546290394 	 0.0000000000 	 21.6730906174 	 19.7209721997 	 23.5273964663 	 17.4342278970 	 25.4744166537 	 15.6606531106 	 26.9360223341
2459620.6598342443 	 0.0000000000 	 23.5342885759 	 21.5839818079 	 25.5353676799 	 19.4698357679 	 27.8171524258 	 18.0603287769 	 29.4527069634
2459620.8650394497 	 0.0000000000 	 22.4374972967 	 20.0370840206 	 24.9909665871 	 17.4982366833 	 27.8609142495 	 15.7071444324 	 29.7394980045
2459621.0702446550 	 0.0000000000 	 18.2212336929 	 15.4124661288 	 21.1569544674 	 12.3990666559 	 24.4784484547 	 10.4141390631 	 26.7734333560
2459621.2754498599 	 0.0000000000 	 11.3384912527 	 8.2606772215 	 14.3648679338 	 4.9052408108 	 17.8183456172 	 2.7595559105 	 20.1100178212
2459621.4806550653 	 0.0000000000 	 2.7193176541 	 -0.3902367150 	 5.8801823339 	 -3.8445227703 	 9.2923516940 	 -6.2102985570 	 11.8172677713
2459621.6858602706 	 0.0000000000 	 -5.9838739512 	 -9.2300440062 	 -2.8896659232 	 -12.6617340797 	 0.3690195718 	 -14.8983464714 	 3.1316422170
2459621.8910654755 	 0.0000000000 	 -13.6274743240 	 -16.6277536743 	 -10.7025559111 	 -19.9159044675 	 -7.7004040821 	 -22.0588441599 	 -5.0477525105
2459622.0962706809 	 0.0000000000 	 -19.1196558897 	 -21.6492633323 	 -16.6065955491 	 -24.4286888968 	 -14.0105593149 	 -26.3481339852 	 -11.9809870423
2459622.3014758863 	 0.0000000000 	 -21.9903172570 	 -24.0062887799 	 -20.0261032919 	 -26.2573996208 	 -17.8681978906 	 -27.8552074736 	 -16.2163043582
2459622.5066810912 	 0.0000000000 	 -22.2358944039 	 -24.0027241106 	 -20.4916257350 	 -25.9514953539 	 -18.6619213316 	 -27.3564143831 	 -17.3204570393
2459622.7118862965 	 0.0000000000 	 -20.1497969813 	 -22.1356768955 	 -18.1166623351 	 -24.2206812599 	 -15.6890586753 	 -25.6726955724 	 -13.8654154275
2459622.9170915019 	 0.0000000000 	 -16.0750669797 	 -18.5407825627 	 -13.3688631136 	 -20.9298086080 	 -10.1773752228 	 -22.6528972554 	 -7.7605949471
2459623.1222967068 	 0.0000000000 	 -10.4157106998 	 -13.4088012207 	 -7.1556741383 	 -16.3838545553 	 -3.4383877627 	 -18.4503598104 	 -0.9707207320
2459623.3275019121 	 0.0000000000 	 -3.6665787295 	 -7.0508185866 	 -0.1539450220 	 -10.5367831580 	 3.5234514090 	 -12.9551016887 	 5.9717246212
2459623.5327071175 	 0.0000000000 	 3.5985410477 	 0.0834200557 	 6.9711598994 	 -3.6457367110 	 10.2988463830 	 -6.3600593946 	 12.4969400653
2459623.7379123224 	 0.0000000000 	 10.6467391927 	 7.4102540527 	 13.6051470351 	 3.7626587206 	 16.3614082979 	 0.8886857253 	 18.2993592097
2459623.9431175278 	 0.0000000000 	 16.7970434622 	 14.1968892487 	 19.1292271557 	 10.9802671956 	 21.4304435297 	 8.4174673688 	 22.9901318264
2459624.1483227331 	 0.0000000000 	 21.2903039610 	 19.2786022616 	 23.1557569880 	 16.9263177425 	 25.1151746810 	 15.0522870721 	 26.6274481697
2459624.3535279380 	 0.0000000000 	 23.4420720725 	 21.5305477181 	 25.4096087517 	 19.4365858252 	 27.5987419499 	 18.0298330754 	 29.2404210339
2459624.5587331434 	 0.0000000000 	 22.7340119863 	 20.3865045250 	 25.2277042960 	 17.8879501412 	 28.0233979731 	 16.1243686592 	 29.8683546439
2459624.7639383487 	 0.0000000000 	 18.8658637623 	 16.0779537720 	 21.7978066852 	 13.1137416571 	 25.1168824584 	 11.1538009264 	 27.4361066293
2459624.9691435536 	 0.0000000000 	 12.2538042000 	 9.1917139166 	 15.2910170696 	 5.8007140711 	 18.7964936432 	 3.7197680678 	 21.0969083998
2459625.1743487590 	 0.0000000000 	 3.7687642764 	 0.6604051002 	 6.9366274671 	 -2.8198061923 	 10.4094844400 	 -5.2311655643 	 12.9233490123
2459625.3795539644 	 0.0000000000 	 -5.0015684933 	 -8.2510099488 	 -1.8687100447 	 -11.7156806805 	 1.4218141994 	 -14.0172425915 	 4.2995784264
2459625.5847591693 	 0.0000000000 	 -12.8116014740 	 -15.8771889419 	 -9.8560856953 	 -19.1979521563 	 -6.7860212684 	 -21.3570537465 	 -4.0939062968
2459625.7899643746 	 0.0000000000 	 -18.6071249230 	 -21.2082104318 	 -16.0264748796 	 -24.0598006685 	 -13.3731987089 	 -26.0891576214 	 -11.2080748857
2459625.9951695800 	 0.0000000000 	 -21.7856770170 	 -23.8688632200 	 -19.7549496924 	 -26.1913251247 	 -17.5624083409 	 -27.8034739680 	 -15.8923959281
2459626.2003747849 	 0.0000000000 	 -22.3435702737 	 -24.1041280274 	 -20.5940829670 	 -26.0799920998 	 -18.7394816738 	 -27.4609987073 	 -17.4013677585
2459626.4055799902 	 0.0000000000 	 -20.5058236943 	 -22.4514211055 	 -18.5137939313 	 -24.4804558917 	 -16.1934060953 	 -25.9579776184 	 -14.4720693963
2459626.6107851956 	 0.0000000000 	 -16.6431451584 	 -19.0588778297 	 -14.0105515472 	 -21.3853218769 	 -10.8809915218 	 -23.1546214692 	 -8.4160659944
2459626.8159904005 	 0.0000000000 	 -11.1383923904 	 -14.1110442763 	 -7.9269124572 	 -16.9967385373 	 -4.2091693099 	 -19.0324025326 	 -1.7337552338
2459627.0211956059 	 0.0000000000 	 -4.4970932572 	 -7.8600014476 	 -0.9770410532 	 -11.3223198221 	 2.7684675633 	 -13.7883022801 	 5.2049873216
2459627.2264008112 	 0.0000000000 	 2.7374881369 	 -0.8099463206 	 6.1648749836 	 -4.5542883079 	 9.6030020863 	 -7.1734777203 	 11.8475164576
2459627.4316060161 	 0.0000000000 	 9.8543270340 	 6.5434591425 	 12.8924053761 	 2.8312495661 	 15.7157281652 	 0.0081262896 	 17.6834440070
2459627.6368112215 	 0.0000000000 	 16.1507362366 	 13.4645046826 	 18.5566809005 	 10.1180859654 	 20.9322412732 	 7.4625179943 	 22.5407734516
2459627.8420164268 	 0.0000000000 	 20.8634367425 	 18.8051779609 	 22.7854948093 	 16.3422137013 	 24.7355599837 	 14.2848792390 	 26.3269434555
2459628.0472216317 	 0.0000000000 	 23.3215658206 	 21.4243789376 	 25.2392970998 	 19.3236129238 	 27.3941257381 	 17.9595774369 	 29.0471217272
2459628.2524268371 	 0.0000000000 	 22.9748525899 	 20.6823503781 	 25.4041026503 	 18.2349738135 	 28.1450930321 	 16.5215906280 	 29.9046439750
2459628.4576320425 	 0.0000000000 	 19.4632743282 	 16.7232550189 	 22.3737710137 	 13.7636390528 	 25.7163279974 	 11.8666506344 	 27.9666848916
2459628.6628372474 	 0.0000000000 	 13.1499166032 	 10.0985728922 	 16.1925424916 	 6.7078383581 	 19.7453419757 	 4.6067530896 	 22.1025521551
2459628.8680424527 	 0.0000000000 	 4.8020743365 	 1.6774997238 	 7.9951981685 	 -1.8520739745 	 11.5238646805 	 -4.2207598268 	 14.0511543785
2459629.0732476581 	 0.0000000000 	 -4.0010530753 	 -7.2790042690 	 -0.8359478563 	 -10.7657521861 	 2.4817940255 	 -13.0984271853 	 5.3382165591
